player_tm_id,match_id,date,competition,team,opponent,minutes_played,sub_on_minute,sub_off_minute
533295,tm_2024-12-22_4373551,2024-12-22,La Liga,82,16,4,86.0,
534033,tm_2024-12-22_4361488,2024-12-22,Premier League,31,148,68,,68.0
536835,tm_2024-12-22_4361487,2024-12-22,Premier League,985,989,90,,
541537,tm_2024-12-22_4393253,2024-12-22,TR1,141,3205,90,,
546543,tm_2024-12-22_4361488,2024-12-22,Premier League,31,148,3,87.0,
548111,tm_2024-12-22_4407679,2024-12-22,ES1,1050,1244,90,,
548193,tm_2024-12-22_4396839,2024-12-22,Primeira Liga,336,2424,90,,
550550,tm_2024-12-22_4502456,2024-12-22,FRC,583,826,24,66.0,
552955,tm_2024-12-22_4367989,2024-12-22,Eredivisie,234,383,90,,
553875,tm_2024-12-22_4361488,2024-12-22,Premier League,148,31,90,,
557614,tm_2024-12-22_4366805,2024-12-22,KR1,419,599,65,,65.0
560957,tm_2024-12-22_4490442,2024-12-22,AGUC,3560,15922,90,,
561613,tm_2024-12-22_4407683,2024-12-22,ES1,714,472,90,,
568157,tm_2024-12-22_4407679,2024-12-22,ES1,1050,1244,67,,67.0
568693,tm_2024-12-22_4361488,2024-12-22,Premier League,148,31,58,,58.0
569433,tm_2024-12-22_4466176,2024-12-22,TUN1,581,39801,90,,
572675,tm_2024-12-22_4396839,2024-12-22,Primeira Liga,336,2424,87,,87.0
578392,tm_2024-12-22_4373551,2024-12-22,La Liga,16,82,75,,75.0
58088,tm_2024-12-22_4393253,2024-12-22,TR1,141,3205,90,,
581678,tm_2024-12-22_4407678,2024-12-22,ES1,418,368,77,,77.0
583255,tm_2024-12-22_4361487,2024-12-22,Premier League,989,985,89,,89.0
584250,tm_2024-12-22_4466176,2024-12-22,TUN1,39801,581,90,,
589646,tm_2024-12-22_4490442,2024-12-22,AGUC,3560,15922,33,57.0,
592396,tm_2024-12-22_4466178,2024-12-22,TUN1,3342,819,71,,71.0
593482,tm_2024-12-22_4408840,2024-12-22,GR1,265,3062,90,,
598506,tm_2024-12-22_4519318,2024-12-22,UALC,2150,2524,90,,
598791,tm_2024-12-22_4370071,2024-12-22,BE1,157,3057,90,,
604008,tm_2024-12-22_4471687,2024-12-22,ACL,7,13365,45,46.0,
608172,tm_2024-12-22_4370069,2024-12-22,BE1,2282,3948,90,,
61651,tm_2024-12-22_4367991,2024-12-22,Eredivisie,610,468,90,,
616894,tm_2024-12-22_4393254,2024-12-22,TR1,449,44006,90,,90.0
620322,tm_2024-12-22_4361483,2024-12-22,Premier League,631,29,90,,
623570,tm_2024-12-22_4361483,2024-12-22,Premier League,29,631,90,,
624690,tm_2024-12-22_4374072,2024-12-22,IT1,12,130,90,,
644771,tm_2024-12-22_4374065,2024-12-22,IT1,800,749,90,,
646991,tm_2024-12-22_4367992,2024-12-22,Eredivisie,467,403,90,,
648779,tm_2024-12-22_4502419,2024-12-22,FRC,162,84998,90,,
654982,tm_2024-12-22_4361486,2024-12-22,Premier League,1003,543,54,,54.0
658052,tm_2024-12-22_4826335,2024-12-22,MLCC,15831,77911,90,,
659542,tm_2024-12-22_4502420,2024-12-22,FRC,244,618,20,70.0,
661171,tm_2024-12-22_4502456,2024-12-22,FRC,583,826,90,,
663153,tm_2024-12-22_4490442,2024-12-22,AGUC,3560,15922,17,73.0,
680218,tm_2024-12-22_4370071,2024-12-22,BE1,3057,157,90,,
683895,tm_2024-12-22_4502425,2024-12-22,FRC,1421,8232,83,,83.0
684307,tm_2024-12-22_4490442,2024-12-22,AGUC,3560,15922,45,,46.0
68626,tm_2024-12-22_4490443,2024-12-22,AGUC,3807,7214,45,,46.0
686845,tm_2024-12-22_4367986,2024-12-22,Eredivisie,200,385,90,,
687626,tm_2024-12-22_4361483,2024-12-22,Premier League,631,29,90,,
700565,tm_2024-12-22_4426549,2024-12-22,ES2,2502,1531,68,,68.0
702869,tm_2024-12-22_4367989,2024-12-22,Eredivisie,383,234,75,,75.0
708265,tm_2024-12-22_4502456,2024-12-22,FRC,583,826,24,66.0,
727089,tm_2024-12-22_4370069,2024-12-22,BE1,3948,2282,90,,
73396,tm_2024-12-22_4513062,2024-12-22,COLO,8172,10503,90,,
743384,tm_2024-12-22_4370069,2024-12-22,BE1,2282,3948,25,65.0,
746910,tm_2024-12-22_4373551,2024-12-22,La Liga,82,16,86,,86.0
763079,tm_2024-12-22_4502456,2024-12-22,FRC,826,583,90,,90.0
77547,tm_2024-12-22_4408836,2024-12-22,GR1,2441,2672,45,46.0,
776890,tm_2024-12-22_4361483,2024-12-22,Premier League,631,29,75,,75.0
80486,tm_2024-12-22_4397049,2024-12-22,PO2,2432,3327,90,,90.0
810092,tm_2024-12-22_4502456,2024-12-22,FRC,583,826,33,57.0,
820374,tm_2024-12-22_4361487,2024-12-22,Premier League,985,989,90,,
820474,tm_2024-12-22_4370070,2024-12-22,BE1,1184,58,90,,
827734,tm_2024-12-22_4374072,2024-12-22,IT1,130,12,70,,70.0
844637,tm_2024-12-22_4426547,2024-12-22,ES2,3302,2687,90,,
845654,tm_2024-12-22_4374071,2024-12-22,IT1,506,2919,90,,
861410,tm_2024-12-22_4407678,2024-12-22,ES1,418,368,19,71.0,
86202,tm_2024-12-22_4407678,2024-12-22,ES1,418,368,90,,
866246,tm_2024-12-22_4361488,2024-12-22,Premier League,148,31,32,58.0,
886183,tm_2024-12-22_4490443,2024-12-22,AGUC,3807,7214,90,,
888785,tm_2024-12-22_4370069,2024-12-22,BE1,3948,2282,90,,
893661,tm_2024-12-22_4370069,2024-12-22,BE1,2282,3948,90,,
897051,tm_2024-12-22_4370073,2024-12-22,BE1,520,2727,90,,
900909,tm_2024-12-22_4373552,2024-12-22,La Liga,2036,80,45,,46.0
901019,tm_2024-12-22_4502456,2024-12-22,FRC,826,583,90,,
901181,tm_2024-12-22_4490443,2024-12-22,AGUC,3807,7214,90,,
903611,tm_2024-12-22_4370070,2024-12-22,BE1,58,1184,7,83.0,
904802,tm_2024-12-22_4367991,2024-12-22,Eredivisie,610,468,90,,
905011,tm_2024-12-22_4373601,2024-12-22,Ligue 1,44,42,90,,
914562,tm_2024-12-22_4502456,2024-12-22,FRC,583,826,66,,66.0
917911,tm_2024-12-22_4367989,2024-12-22,Eredivisie,234,383,65,,65.0
921655,tm_2024-12-22_4502420,2024-12-22,FRC,244,618,27,63.0,
931147,tm_2024-12-22_4490442,2024-12-22,AGUC,3560,15922,90,,
935231,tm_2024-12-22_4428631,2024-12-22,E3G2,6767,8568,90,,
94005,tm_2024-12-22_4374065,2024-12-22,IT1,800,749,90,,
945266,tm_2024-12-22_4490442,2024-12-22,AGUC,3560,15922,90,,
952341,tm_2024-12-22_4490442,2024-12-22,AGUC,3560,15922,45,,46.0
957461,tm_2024-12-22_4502457,2024-12-22,FRC,273,40,8,82.0,
974982,tm_2024-12-22_4396839,2024-12-22,Primeira Liga,336,2424,90,,
981196,tm_2024-12-22_4370069,2024-12-22,BE1,2282,3948,45,,46.0
1072017,tm_2024-12-23_4396838,2024-12-23,Primeira Liga,1465,294,90,,
126414,tm_2024-12-23_4374069,2024-12-23,IT1,46,1047,90,,
179643,tm_2024-12-23_4408837,2024-12-23,GR1,605,6676,90,,
222855,tm_2024-12-23_4374066,2024-12-23,IT1,410,430,90,,
223367,tm_2024-12-23_4396838,2024-12-23,Primeira Liga,294,1465,71,,71.0
230921,tm_2024-12-23_4393256,2024-12-23,TR1,10484,6890,90,,
306166,tm_2024-12-23_4393256,2024-12-23,TR1,10484,6890,90,,90.0
318528,tm_2024-12-23_4374069,2024-12-23,IT1,46,1047,90,,
321528,tm_2024-12-23_4374069,2024-12-23,IT1,46,1047,90,,
347138,tm_2024-12-23_4383248,2024-12-23,GB3,337,3537,16,74.0,
382528,tm_2024-12-23_4396838,2024-12-23,Primeira Liga,294,1465,84,,84.0
406625,tm_2024-12-23_4374069,2024-12-23,IT1,46,1047,90,,90.0
448466,tm_2024-12-23_4396836,2024-12-23,Primeira Liga,2431,2425,1,89.0,
454567,tm_2024-12-23_4396838,2024-12-23,Primeira Liga,294,1465,90,,
504087,tm_2024-12-23_4396838,2024-12-23,Primeira Liga,294,1465,90,,
548729,tm_2024-12-23_4396838,2024-12-23,Primeira Liga,294,1465,19,71.0,
638793,tm_2024-12-23_4374069,2024-12-23,IT1,46,1047,10,80.0,
791528,tm_2024-12-23_4396837,2024-12-23,Primeira Liga,2420,982,3,87.0,
948294,tm_2024-12-23_4374069,2024-12-23,IT1,1047,46,90,,
1125037,tm_2024-12-24_4444122,2024-12-24,SFA1,2557,61852,90,,
175577,tm_2024-12-24_4444002,2024-12-24,SFA1,6356,9370,58,,
266935,tm_2024-12-24_4490444,2024-12-24,AGUC,14162,14165,27,63.0,
320722,tm_2024-12-24_4481480,2024-12-24,EGY1,664,9219,90,,
336646,tm_2024-12-24_4490444,2024-12-24,AGUC,14162,14165,90,,
336665,tm_2024-12-24_4490444,2024-12-24,AGUC,14162,14165,36,,36.0
337884,tm_2024-12-24_4444002,2024-12-24,SFA1,6356,9370,90,,
345095,tm_2024-12-24_4490444,2024-12-24,AGUC,14162,14165,90,,
353432,tm_2024-12-24_4444002,2024-12-24,SFA1,6356,9370,63,,63.0
399068,tm_2024-12-24_4444122,2024-12-24,SFA1,2557,61852,90,,
436372,tm_2024-12-24_4444002,2024-12-24,SFA1,6356,9370,90,,
450806,tm_2024-12-24_4444002,2024-12-24,SFA1,6356,9370,90,,
453370,tm_2024-12-24_4444122,2024-12-24,SFA1,2557,61852,90,,
465966,tm_2024-12-24_4481480,2024-12-24,EGY1,664,9219,90,,
560423,tm_2024-12-24_4490444,2024-12-24,AGUC,14162,14165,90,,
735697,tm_2024-12-24_4444122,2024-12-24,SFA1,2557,61852,90,,
735813,tm_2024-12-24_4490444,2024-12-24,AGUC,14162,14165,45,,46.0
737524,tm_2024-12-24_4481480,2024-12-24,EGY1,664,9219,90,,
844485,tm_2024-12-24_4444002,2024-12-24,SFA1,9370,6356,90,,
896616,tm_2024-12-24_4481479,2024-12-24,EGY1,47010,9218,81,,81.0
943150,tm_2024-12-24_4490444,2024-12-24,AGUC,14162,14165,90,,
195332,tm_2024-12-25_4490447,2024-12-25,AGUC,3807,15922,90,,
217073,tm_2024-12-25_4490446,2024-12-25,AGUC,3560,7214,73,,73.0
262845,tm_2024-12-25_4490447,2024-12-25,AGUC,3807,15922,90,,
303766,tm_2024-12-25_4490446,2024-12-25,AGUC,3560,7214,45,46.0,
308120,tm_2024-12-25_4490447,2024-12-25,AGUC,3807,15922,90,,
333004,tm_2024-12-25_4481483,2024-12-25,EGY1,44664,47058,90,,
401054,tm_2024-12-25_4490446,2024-12-25,AGUC,3560,7214,90,,
454495,tm_2024-12-25_4466157,2024-12-25,TUN1,3342,18793,87,,87.0
509897,tm_2024-12-25_4490447,2024-12-25,AGUC,3807,15922,90,,
509911,tm_2024-12-25_4490447,2024-12-25,AGUC,3807,15922,65,,65.0
518804,tm_2024-12-25_4502807,2024-12-25,MAR1,2068,14462,15,75.0,
560957,tm_2024-12-25_4490446,2024-12-25,AGUC,3560,7214,90,,
589646,tm_2024-12-25_4490446,2024-12-25,AGUC,3560,7214,37,53.0,
592396,tm_2024-12-25_4466157,2024-12-25,TUN1,3342,18793,90,,
684307,tm_2024-12-25_4490446,2024-12-25,AGUC,3560,7214,36,54.0,
68626,tm_2024-12-25_4490447,2024-12-25,AGUC,3807,15922,14,76.0,
686845,tm_2024-12-25_4490446,2024-12-25,AGUC,3560,7214,53,,53.0
727157,tm_2024-12-25_4481483,2024-12-25,EGY1,44664,47058,88,,88.0
821377,tm_2024-12-25_4490447,2024-12-25,AGUC,3807,15922,90,,
881506,tm_2024-12-25_4490446,2024-12-25,AGUC,3560,7214,90,,
901181,tm_2024-12-25_4490447,2024-12-25,AGUC,3807,15922,90,,
931147,tm_2024-12-25_4490446,2024-12-25,AGUC,3560,7214,90,,
952341,tm_2024-12-25_4490446,2024-12-25,AGUC,3560,7214,90,,
1007720,tm_2024-12-26_4383166,2024-12-26,GB3,1032,1302,90,,
108354,tm_2024-12-26_4361494,2024-12-26,Premier League,1003,31,90,,
108725,tm_2024-12-26_4361497,2024-12-26,Premier League,703,148,87,,87.0
1119447,tm_2024-12-26_4370080,2024-12-26,BE1,1184,1096,19,71.0,
12589,tm_2024-12-26_4376651,2024-12-26,SC1,43,903,90,,
126664,tm_2024-12-26_4361496,2024-12-26,Premier League,405,762,90,,
129586,tm_2024-12-26_4370080,2024-12-26,BE1,1184,1096,57,,57.0
130164,tm_2024-12-26_4361495,2024-12-26,Premier League,29,281,90,,
132561,tm_2024-12-26_4418274,2024-12-26,IRN1,1076,100931,90,,
134270,tm_2024-12-26_4361496,2024-12-26,Premier League,762,405,90,,
137576,tm_2024-12-26_4370077,2024-12-26,BE1,2282,968,90,,
139208,tm_2024-12-26_4361494,2024-12-26,Premier League,31,1003,90,,
148455,tm_2024-12-26_4361494,2024-12-26,Premier League,31,1003,90,,
157672,tm_2024-12-26_4361498,2024-12-26,Premier League,379,180,2,88.0,
16306,tm_2024-12-26_4361499,2024-12-26,Premier League,985,543,27,63.0,
177476,tm_2024-12-26_4361495,2024-12-26,Premier League,281,29,85,,85.0
188077,tm_2024-12-26_4361490,2024-12-26,Premier League,989,873,90,,
188312,tm_2024-12-26_4418274,2024-12-26,IRN1,1076,100931,90,,90.0
193116,tm_2024-12-26_4361496,2024-12-26,Premier League,405,762,80,,80.0
201574,tm_2024-12-26_4382660,2024-12-26,GB2,1123,1028,90,,
206040,tm_2024-12-26_4361493,2024-12-26,Premier League,931,631,74,,74.0
207843,tm_2024-12-26_4383159,2024-12-26,GB3,2963,337,90,,
225122,tm_2024-12-26_4361499,2024-12-26,Premier League,543,985,74,,74.0
225744,tm_2024-12-26_4376651,2024-12-26,SC1,43,903,90,,
231572,tm_2024-12-26_4361499,2024-12-26,Premier League,543,985,90,,90.0
234803,tm_2024-12-26_4361494,2024-12-26,Premier League,31,1003,86,,86.0
236168,tm_2024-12-26_4370077,2024-12-26,BE1,2282,968,90,,
237425,tm_2024-12-26_4481486,2024-12-26,EGY1,7,9094,90,,
243879,tm_2024-12-26_4385981,2024-12-26,IT2,2239,1429,90,,
245585,tm_2024-12-26_4383167,2024-12-26,GB3,1194,1071,90,,
249303,tm_2024-12-26_4370083,2024-12-26,BE1,3057,354,87,,87.0
249565,tm_2024-12-26_4361496,2024-12-26,Premier League,405,762,45,,46.0
249994,tm_2024-12-26_4361499,2024-12-26,Premier League,543,985,90,,
258919,tm_2024-12-26_4361490,2024-12-26,Premier League,873,989,90,,
262226,tm_2024-12-26_4361493,2024-12-26,Premier League,931,631,90,,
262980,tm_2024-12-26_4361490,2024-12-26,Premier League,873,989,90,,
263268,tm_2024-12-26_4382655,2024-12-26,GB2,164,289,90,,
265625,tm_2024-12-26_4385983,2024-12-26,IT2,380,8970,45,46.0,
272622,tm_2024-12-26_4361493,2024-12-26,Premier League,931,631,90,,
273742,tm_2024-12-26_4382664,2024-12-26,GB2,512,399,90,,
274536,tm_2024-12-26_4418274,2024-12-26,IRN1,1076,100931,90,,
283628,tm_2024-12-26_4361498,2024-12-26,Premier League,379,180,90,,
284730,tm_2024-12-26_4361495,2024-12-26,Premier League,281,29,90,,
284857,tm_2024-12-26_4361493,2024-12-26,Premier League,631,931,90,,
298091,tm_2024-12-26_4382663,2024-12-26,GB2,350,1132,90,,
311958,tm_2024-12-26_4418277,2024-12-26,IRN1,6076,40472,90,,
320440,tm_2024-12-26_4370077,2024-12-26,BE1,2282,968,74,,74.0
324358,tm_2024-12-26_4361496,2024-12-26,Premier League,405,762,45,46.0,
330659,tm_2024-12-26_4361490,2024-12-26,Premier League,989,873,72,,72.0
332705,tm_2024-12-26_4361490,2024-12-26,Premier League,989,873,28,62.0,
340456,tm_2024-12-26_4361499,2024-12-26,Premier League,985,543,90,,
344830,tm_2024-12-26_4382656,2024-12-26,GB2,1031,698,90,,
347138,tm_2024-12-26_4383159,2024-12-26,GB3,337,2963,68,,68.0
349066,tm_2024-12-26_4361496,2024-12-26,Premier League,762,405,90,,90.0
349701,tm_2024-12-26_4361493,2024-12-26,Premier League,931,631,90,,
354362,tm_2024-12-26_4361497,2024-12-26,Premier League,148,703,64,,64.0
356141,tm_2024-12-26_4361490,2024-12-26,Premier League,873,989,8,82.0,
357147,tm_2024-12-26_4361499,2024-12-26,Premier League,985,543,90,,
371013,tm_2024-12-26_4382662,2024-12-26,GB2,3008,466,90,,
388171,tm_2024-12-26_4376649,2024-12-26,SC1,371,987,90,,
392757,tm_2024-12-26_4361490,2024-12-26,Premier League,873,989,90,,
393323,tm_2024-12-26_4382664,2024-12-26,GB2,399,512,90,,
399162,tm_2024-12-26_4376651,2024-12-26,SC1,43,903,90,,
401356,tm_2024-12-26_4361498,2024-12-26,Premier League,379,180,45,46.0,
405385,tm_2024-12-26_4361498,2024-12-26,Premier League,180,379,61,,61.0
406008,tm_2024-12-26_4382659,2024-12-26,GB2,1035,641,76,,76.0
410225,tm_2024-12-26_4361490,2024-12-26,Premier League,873,989,90,,
413403,tm_2024-12-26_4361496,2024-12-26,Premier League,405,762,90,,
418560,tm_2024-12-26_4361495,2024-12-26,Premier League,281,29,90,,
420002,tm_2024-12-26_4361490,2024-12-26,Premier League,873,989,82,,82.0
420931,tm_2024-12-26_4376649,2024-12-26,SC1,371,987,90,,
422763,tm_2024-12-26_4376654,2024-12-26,SC1,124,465,45,46.0,
429983,tm_2024-12-26_4361499,2024-12-26,Premier League,543,985,90,,90.0
434224,tm_2024-12-26_4361490,2024-12-26,Premier League,873,989,90,,
434675,tm_2024-12-26_4361494,2024-12-26,Premier League,31,1003,90,,
437982,tm_2024-12-26_4410642,2024-12-26,ALG1,6772,8851,90,,
438001,tm_2024-12-26_4361499,2024-12-26,Premier League,543,985,90,,
451747,tm_2024-12-26_4382657,2024-12-26,GB2,990,2262,28,62.0,
464469,tm_2024-12-26_4382658,2024-12-26,GB2,984,22,90,,
467623,tm_2024-12-26_4382663,2024-12-26,GB2,1132,350,4,86.0,
474701,tm_2024-12-26_4361498,2024-12-26,Premier League,379,180,22,68.0,
475959,tm_2024-12-26_4361495,2024-12-26,Premier League,281,29,90,,
476701,tm_2024-12-26_4361499,2024-12-26,Premier League,985,543,63,,63.0
477758,tm_2024-12-26_4361498,2024-12-26,Premier League,379,180,90,,
478573,tm_2024-12-26_4361494,2024-12-26,Premier League,31,1003,87,,87.0
479999,tm_2024-12-26_4361490,2024-12-26,Premier League,873,989,88,,88.0
480762,tm_2024-12-26_4361499,2024-12-26,Premier League,985,543,90,,
483348,tm_2024-12-26_4361497,2024-12-26,Premier League,148,703,90,,
485706,tm_2024-12-26_4361496,2024-12-26,Premier League,405,762,90,,
486049,tm_2024-12-26_4361495,2024-12-26,Premier League,281,29,75,,75.0
486477,tm_2024-12-26_4382666,2024-12-26,GB2,1010,1020,87,,87.0
487465,tm_2024-12-26_4361493,2024-12-26,Premier League,631,931,90,,
489359,tm_2024-12-26_4382664,2024-12-26,GB2,399,512,10,80.0,
494237,tm_2024-12-26_4382655,2024-12-26,GB2,289,164,90,,
503743,tm_2024-12-26_4361496,2024-12-26,Premier League,405,762,69,,69.0
503883,tm_2024-12-26_4370080,2024-12-26,BE1,1096,1184,90,,
51471,tm_2024-12-26_4361495,2024-12-26,Premier League,281,29,85,,85.0
520624,tm_2024-12-26_4361496,2024-12-26,Premier League,762,405,90,,90.0
527092,tm_2024-12-26_4418277,2024-12-26,IRN1,6076,40472,90,,
534033,tm_2024-12-26_4361494,2024-12-26,Premier League,31,1003,90,,90.0
536835,tm_2024-12-26_4361499,2024-12-26,Premier League,985,543,79,,79.0
546543,tm_2024-12-26_4361494,2024-12-26,Premier League,31,1003,78,,78.0
546712,tm_2024-12-26_4382660,2024-12-26,GB2,1123,1028,90,,
549440,tm_2024-12-26_4382658,2024-12-26,GB2,22,984,90,,
553875,tm_2024-12-26_4361497,2024-12-26,Premier League,148,703,9,81.0,
564785,tm_2024-12-26_4385985,2024-12-26,IT2,6574,4172,90,,
566799,tm_2024-12-26_4382663,2024-12-26,GB2,1132,350,90,,
567576,tm_2024-12-26_4361497,2024-12-26,Premier League,703,148,82,,82.0
568693,tm_2024-12-26_4361497,2024-12-26,Premier League,148,703,64,,64.0
569433,tm_2024-12-26_4466159,2024-12-26,TUN1,581,4812,90,,
578391,tm_2024-12-26_4361499,2024-12-26,Premier League,543,985,87,,87.0
583189,tm_2024-12-26_4361497,2024-12-26,Premier League,703,148,74,,74.0
583255,tm_2024-12-26_4361490,2024-12-26,Premier League,989,873,90,,
598791,tm_2024-12-26_4370079,2024-12-26,BE1,157,3948,90,,
604008,tm_2024-12-26_4481486,2024-12-26,EGY1,7,9094,90,,
607224,tm_2024-12-26_4382663,2024-12-26,GB2,1132,350,86,,86.0
608172,tm_2024-12-26_4370077,2024-12-26,BE1,2282,968,90,,
620322,tm_2024-12-26_4361493,2024-12-26,Premier League,631,931,90,,
623570,tm_2024-12-26_4361495,2024-12-26,Premier League,29,281,81,,81.0
647384,tm_2024-12-26_4383167,2024-12-26,GB3,1071,1194,65,,65.0
654982,tm_2024-12-26_4361494,2024-12-26,Premier League,1003,31,64,,64.0
679423,tm_2024-12-26_4385985,2024-12-26,IT2,6574,4172,90,,
680218,tm_2024-12-26_4370083,2024-12-26,BE1,3057,354,90,,
687626,tm_2024-12-26_4361493,2024-12-26,Premier League,631,931,90,,
719673,tm_2024-12-26_4382659,2024-12-26,GB2,641,1035,60,,60.0
727089,tm_2024-12-26_4370079,2024-12-26,BE1,3948,157,90,,
74297,tm_2024-12-26_4418274,2024-12-26,IRN1,1076,100931,72,,72.0
743384,tm_2024-12-26_4370077,2024-12-26,BE1,2282,968,16,74.0,
745191,tm_2024-12-26_4361497,2024-12-26,Premier League,703,148,3,87.0,
746695,tm_2024-12-26_4361498,2024-12-26,Premier League,180,379,17,73.0,
748443,tm_2024-12-26_4410640,2024-12-26,ALG1,30929,32178,90,,
776890,tm_2024-12-26_4361493,2024-12-26,Premier League,631,931,73,,73.0
814848,tm_2024-12-26_4385580,2024-12-26,GB4,3884,352,90,,
820374,tm_2024-12-26_4361499,2024-12-26,Premier League,985,543,63,,63.0
820474,tm_2024-12-26_4370080,2024-12-26,BE1,1184,1096,90,,
855731,tm_2024-12-26_4370077,2024-12-26,BE1,968,2282,90,,
864306,tm_2024-12-26_4370083,2024-12-26,BE1,354,3057,16,74.0,
866246,tm_2024-12-26_4361497,2024-12-26,Premier League,148,703,26,64.0,
88755,tm_2024-12-26_4361495,2024-12-26,Premier League,281,29,15,75.0,
888785,tm_2024-12-26_4370079,2024-12-26,BE1,3948,157,67,,67.0
892160,tm_2024-12-26_4370077,2024-12-26,BE1,968,2282,90,,
893661,tm_2024-12-26_4370077,2024-12-26,BE1,2282,968,90,,
911985,tm_2024-12-26_4370081,2024-12-26,BE1,172,601,90,,
936981,tm_2024-12-26_4382662,2024-12-26,GB2,3008,466,90,,
974374,tm_2024-12-26_4370080,2024-12-26,BE1,1096,1184,56,,56.0
1051591,tm_2024-12-27_4418276,2024-12-27,IRN1,34744,87232,90,,
1080301,tm_2024-12-27_4418273,2024-12-27,IRN1,6081,28344,90,,
125714,tm_2024-12-27_4361492,2024-12-27,Premier League,1148,1237,36,,36.0
1378902,tm_2024-12-27_4569555,2024-12-27,JO1L,34471,15796,62,,62.0
144028,tm_2024-12-27_4361491,2024-12-27,Premier League,11,677,90,,
229081,tm_2024-12-27_4418280,2024-12-27,IRN1,12935,26013,90,,
230784,tm_2024-12-27_4361491,2024-12-27,Premier League,11,677,3,87.0,
249400,tm_2024-12-27_4418278,2024-12-27,IRN1,6079,49838,90,,
262749,tm_2024-12-27_4361491,2024-12-27,Premier League,11,677,90,,
266935,tm_2024-12-27_4490448,2024-12-27,AGUC,14162,3432,35,55.0,
283833,tm_2024-12-27_4418280,2024-12-27,IRN1,12935,26013,90,,
309400,tm_2024-12-27_4361491,2024-12-27,Premier League,11,677,90,,
316264,tm_2024-12-27_4361491,2024-12-27,Premier League,11,677,90,,
336646,tm_2024-12-27_4490448,2024-12-27,AGUC,14162,3432,90,,
338424,tm_2024-12-27_4361491,2024-12-27,Premier League,11,677,18,72.0,
343044,tm_2024-12-27_4418275,2024-12-27,IRN1,4947,68324,90,,
345095,tm_2024-12-27_4490448,2024-12-27,AGUC,14162,3432,90,,
349599,tm_2024-12-27_4361492,2024-12-27,Premier League,1237,1148,90,,
357662,tm_2024-12-27_4361491,2024-12-27,Premier League,11,677,87,,87.0
388165,tm_2024-12-27_4361492,2024-12-27,Premier League,1148,1237,90,,
435338,tm_2024-12-27_4361491,2024-12-27,Premier League,11,677,90,,
492556,tm_2024-12-27_4418278,2024-12-27,IRN1,6079,49838,90,,
495666,tm_2024-12-27_4361491,2024-12-27,Premier League,11,677,90,,
565093,tm_2024-12-27_4361492,2024-12-27,Premier League,1237,1148,90,,
572519,tm_2024-12-27_4370082,2024-12-27,BE1,41274,2727,10,80.0,
576314,tm_2024-12-27_4361492,2024-12-27,Premier League,1237,1148,90,,
589099,tm_2024-12-27_4490448,2024-12-27,AGUC,14162,3432,55,,55.0
610581,tm_2024-12-27_4361491,2024-12-27,Premier League,677,11,10,80.0,
625142,tm_2024-12-27_4370084,2024-12-27,BE1,475,520,90,,
632912,tm_2024-12-27_4490448,2024-12-27,AGUC,14162,3432,90,,
658536,tm_2024-12-27_4361492,2024-12-27,Premier League,1237,1148,23,67.0,
658805,tm_2024-12-27_4569555,2024-12-27,JO1L,15796,34471,90,,
667287,tm_2024-12-27_4361492,2024-12-27,Premier League,1237,1148,23,67.0,
735813,tm_2024-12-27_4490448,2024-12-27,AGUC,14162,3432,90,,
744040,tm_2024-12-27_4569555,2024-12-27,JO1L,15796,34471,88,,88.0
897051,tm_2024-12-27_4370084,2024-12-27,BE1,520,475,76,,76.0
932724,tm_2024-12-27_4418275,2024-12-27,IRN1,4947,68324,90,,
1072017,tm_2024-12-28_4396812,2024-12-28,Primeira Liga,1465,979,90,,
1109358,tm_2024-12-28_4425082,2024-12-28,AUS1,5551,8445,85,,85.0
126414,tm_2024-12-28_4374076,2024-12-28,IT1,46,1390,80,,80.0
1292926,tm_2024-12-28_4466186,2024-12-28,TUN1,22812,88478,8,82.0,
133179,tm_2024-12-28_4374080,2024-12-28,IT1,800,398,90,,
149901,tm_2024-12-28_4425082,2024-12-28,AUS1,8445,5551,90,,
185175,tm_2024-12-28_4425084,2024-12-28,AUS1,7006,8054,90,,
195332,tm_2024-12-28_4490450,2024-12-28,AGUC,3807,3560,90,,
205938,tm_2024-12-28_4374080,2024-12-28,IT1,800,398,56,,56.0
207061,tm_2024-12-28_4425083,2024-12-28,AUS1,118373,6954,79,,79.0
226524,tm_2024-12-28_4374078,2024-12-28,IT1,252,749,82,,82.0
256019,tm_2024-12-28_4425082,2024-12-28,AUS1,8445,5551,90,,
262845,tm_2024-12-28_4490450,2024-12-28,AGUC,3807,3560,90,,
289446,tm_2024-12-28_4374076,2024-12-28,IT1,1390,46,45,,46.0
303766,tm_2024-12-28_4490450,2024-12-28,AGUC,3560,3807,66,,66.0
307058,tm_2024-12-28_4374076,2024-12-28,IT1,46,1390,11,79.0,
308120,tm_2024-12-28_4490450,2024-12-28,AGUC,3807,3560,90,,
318528,tm_2024-12-28_4374076,2024-12-28,IT1,46,1390,79,,79.0
321528,tm_2024-12-28_4374076,2024-12-28,IT1,46,1390,90,,
337884,tm_2024-12-28_4444023,2024-12-28,SFA1,6356,12668,30,60.0,
353432,tm_2024-12-28_4444023,2024-12-28,SFA1,6356,12668,75,,75.0
401054,tm_2024-12-28_4490450,2024-12-28,AGUC,3560,3807,85,,85.0
